ID,3大都市圏か否か,世帯人員,就業人員,住居の所有関係,就業・非就業の別,年齢階級（5歳階級）,年齢階級（65歳未満か否か）,集計用乗率,年間収入（円）,消費支出額（合計）,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出
A358,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,816,777","132,821","50,616",444,"15,995","1,159","1,426","11,031","27,826",0,"20,430","3,890"
A359,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,476,399","194,245","57,957","49,974","16,621","4,937","2,575","4,641","7,479",0,"31,671","18,387"
A360,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,394,881","651,525","59,490",310,"14,835","5,271","50,501","12,596","32,837",0,"77,641","398,040"
A361,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,693,188","278,867","43,740","11,971","31,715","5,719","1,460","16,359","1,738",0,"127,618","38,542"
A362,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,292,475","462,442","115,082","1,799","26,121","12,754","6,774","36,557","9,891",0,"25,423","228,037"
A363,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,557,572","299,807","41,123","57,110","23,992","9,600","1,235","9,285","2,603",0,"37,409","117,446"
A364,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,426,173","223,770","55,697","1,534","12,431","21,658","2,249","3,669","13,809",0,"25,053","87,665"
A365,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,786,083","435,281","27,866","13,168","9,765","3,416","60,466","13,892","6,344",0,"83,918","216,443"
A366,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,198,333","197,732","50,911","3,359","15,850","3,925","44,052","6,097","3,821",0,"13,852","55,859"
A367,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,454,173","94,232","14,864","4,683","13,018","3,024",946,"4,048","10,207",0,"28,814","14,625"
A368,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,697,876","215,167","35,607","17,422","7,945","48,807","3,469","3,446","7,110",0,"23,419","67,938"
A369,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,623,154","242,432","60,104","63,735","19,434","7,106","6,513","37,682","12,063",0,"19,532","16,258"
A370,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,115,406","224,030","61,626","4,753","14,625","8,236","4,205","15,724","37,863",0,"50,319","26,674"
A371,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,706,068","270,549","43,705","6,599","8,121","16,963","134,486","3,757","12,833",0,"15,797","28,284"
A372,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,567,151","131,756","39,001","1,155","13,915","11,237","27,194",433,"8,999",0,"4,265","25,552"
A373,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,441,618","202,718","105,657","14,192","22,293","9,868","3,697","4,498",838,0,"22,747","18,924"
A374,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,677,945","232,331","55,409",176,"18,128","2,705","6,026","8,835","63,733",0,"15,419","61,895"
A375,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,476,960","258,134","73,355","7,069","23,799","5,202","29,858","7,258","63,959",0,"24,832","22,798"
A376,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,986,813","224,972","34,183",669,"13,781","8,681","5,016","7,111","65,907",0,"42,387","47,233"
A377,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,732,565","220,894","30,512","1,965","8,032","1,087","2,908","13,413","37,131",0,"18,444","107,398"
A378,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,769,378","149,434","49,803",912,"12,338","16,162","9,604","13,081","7,491",0,"22,263","17,776"
A379,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,580,719","282,864","77,938","27,742","20,241","4,912","3,676","110,439","10,320",0,"13,362","14,231"
A380,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,649,948","124,080","43,526","14,453","11,278",869,"11,852","1,157","18,416",0,"10,774","11,750"
A381,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,687,449","348,552","51,016","1,523","14,155","4,970","13,126","16,989","6,863",0,"27,462","212,444"
A382,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,912,343","245,694","31,016","20,741","13,706","3,019","13,974","8,109","17,268",0,"41,179","96,679"
A383,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,638,719","117,365","43,852","1,526","17,299","6,082","1,274","17,209","8,868",0,"8,034","13,218"
A384,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,496,182","212,187","39,302","1,309","13,628","14,073","9,096","38,078","6,234",0,"60,067","30,396"
A385,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,811,086","237,092","52,778","1,439","9,880","4,074","9,292","3,368","36,835",0,"21,730","97,691"
A386,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,577,565","279,958","30,317","2,347","10,658","5,681",77,"4,424","78,349",0,"30,397","117,705"
A387,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,960,420","147,773","52,184","1,339","11,696","7,488","5,821","2,551","10,259",0,"29,768","26,662"
A388,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,159,825","326,845","114,319","11,996","39,637","9,427","1,225","114,916","4,096",0,"9,723","21,502"
A389,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"4,866,447","334,874","62,301","39,984","20,428","20,503","63,161","16,493","29,530",0,"58,850","23,621"
A390,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,568,293","144,663","43,794","1,292","13,704","12,118","3,008","26,818","10,394",0,"9,969","23,562"
A391,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,786,007","262,653","53,875",54,"19,758","42,340","6,918","27,230","56,117",0,"33,252","23,105"
A392,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,419,121","252,945","56,317","1,805","15,839","69,856","14,813","4,518","66,697",0,"3,602","19,494"
A393,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,563,420","212,976","22,372","4,156","12,569","15,176","25,822","63,372","4,499",0,"4,806","60,200"
A394,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,895,714","188,712","61,003","1,663","14,507","10,580","12,061","4,712","15,170",0,"11,711","57,300"
A395,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,418,640","157,864","31,006",309,"25,583","3,482","1,818","43,774","1,083",0,"11,283","39,522"
A396,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,821,203","136,284","27,235",524,"8,861","3,671",891,"32,162","5,903",0,"7,812","49,222"
A397,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,468,232","277,467","45,092",514,"14,372","9,573","3,026","12,188","2,829",0,"18,558","171,311"
A398,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,466,421","244,963","81,733",59,"21,888","20,658","2,433","2,674","43,543",0,"12,698","59,275"
A399,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,736,604","207,330","46,147","2,036","13,030","2,789","4,385","17,042","9,018",0,"92,062","20,816"
A400,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,488,579","191,460","62,355","2,585","25,068","5,590",247,"7,871","15,242",0,"19,453","53,044"
A401,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,241,713","207,519","25,278","5,541","9,395","9,461","19,040","54,195",763,0,"19,158","64,684"
A402,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,521,909","323,566","46,307","17,843","7,446","4,491","26,437","7,631","44,123",0,"132,583","36,702"
A403,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,332,989","176,996","64,648","1,181","11,530","6,814","6,590","39,236","7,475",0,"10,334","29,185"
A404,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,653,827","209,646","80,071","4,100","27,032","5,454","2,176","20,110","41,089",0,"25,356","4,255"
A405,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,283,850","333,369","56,885","3,395","56,583","3,714","5,975","45,653","49,177",0,"6,403","105,581"
A406,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,413,000","582,935","30,234","2,544","10,066","1,898","16,337","2,452","490,218",0,"20,701","8,481"
A407,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,459,036","172,566","54,715","2,417","18,100","1,098",924,"5,970","48,539",0,"21,474","19,326"
A408,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,378,518","290,372","83,146",999,"22,884","2,309","77,797","1,849","2,344",0,"30,036","69,004"
A409,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,675,049","191,325","45,485","5,024","15,105","1,474","11,556","1,539","5,694",0,"6,671","98,774"
A410,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,199,792","201,969","54,062","47,663","16,361","37,473","5,789","5,480","5,516",0,"16,380","13,243"
A411,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,228,476","354,098","35,382","9,558","12,412","11,265",647,"7,646","13,540",0,"6,870","256,774"
A412,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,360,450","204,030","55,908","24,236","20,119","3,521","2,115","19,570","31,422",0,"39,535","7,602"
A413,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,444,101","141,648","45,346","1,328","14,172","3,110","34,808","6,637","14,230",0,"6,155","15,857"
A414,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,588,815","597,758","49,499","3,474","14,297","3,712","5,668","9,322","6,721",0,"160,776","344,285"
A415,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,745,038","163,010","44,831","6,563","13,089","1,941","6,941","20,535","17,517",0,"5,152","46,435"
A416,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,603,132","254,934","52,609","39,202","25,247","10,883","21,714","1,829","7,015",0,"38,954","57,476"
A417,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,160,105","230,450","28,927","1,278","19,989","5,724",710,903,"2,671",0,"50,908","119,335"
A418,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,220,012","109,631","41,247",120,"13,887","5,098","9,474","11,273","6,772",0,"2,931","18,825"
A419,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,228,142","288,971","88,841","6,118","28,970","25,122","23,225","4,923","30,891",0,"60,693","20,183"
A420,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,156,070","160,600","29,229","55,308","11,469","2,974","1,015","28,110","3,912",0,"4,184","24,394"
A421,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,126,562","245,603","40,767","6,341","17,841",324,"18,489","37,444","69,999",0,"37,662","16,732"
A422,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,564,717","217,614","44,932","40,185","15,504","9,913","13,339","24,793","5,987",0,"24,554","38,402"
A423,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,772,079","179,942","49,339","8,821","14,188","2,230","39,094","6,365","11,321",0,"17,256","31,326"
A424,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"5,664,493","241,420","52,768","92,478","13,239","2,006","3,723","5,692","3,469",0,"6,617","61,425"
A425,0_3大都市圏以外,2_2人,1_1人以下,1_持ち家,1_就業,9_65歳以上,2_65歳以上,584.6348485,"6,701,172","259,920","52,587","3,084","15,596","6,775","34,789","6,670","28,032",0,"16,170","96,214"
A426,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,706,854","180,013","21,982","50,057","10,154","4,788","2,904","6,467","38,518",284,"5,225","39,630"
A427,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,363,508","156,006","15,286","42,718","13,035","11,937","9,600","2,077","26,219",75,"14,445","20,609"
A428,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,519,413","115,959","29,890","38,730","17,412","4,780","3,458",152,"8,981","1,288","3,836","7,428"
A429,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,525,126","163,353","21,897","55,889","11,459",822,754,587,"29,306",216,"6,326","36,093"
A430,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,201,170","182,726","28,748","45,602","11,819","1,674","15,889",518,"41,496","3,082","25,497","8,398"
A431,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,251,850","183,672","34,335","23,015","14,651","2,175","3,614","1,034","9,724",63,"3,120","91,936"
A432,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,166,597","179,437","33,339","41,692","13,335","6,643","2,661","1,744","52,973",30,"12,050","14,966"
A433,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,300,695","207,949","56,291","12,817","12,339",726,"15,626","12,482","28,697","34,454","27,177","7,336"
A434,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,458,549","185,515","28,568","32,364","12,333","3,116","8,676","1,430","23,633","1,675","46,027","27,687"
A435,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"2,998,114","112,109","23,998","23,775","10,758","4,265","1,231","7,992","17,030",930,"6,733","15,393"
A436,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,278,004","230,487","66,421","25,905","27,921","5,550","8,776",400,"36,245",873,"10,871","47,521"
A437,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,321,576","157,186","27,454","20,090","11,137","2,027","3,551","12,022","24,548",12,"50,289","6,051"
A438,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,148,680","216,736","46,964","29,946","11,708","4,747","6,014",555,"35,736","12,664","2,899","65,499"
A439,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,391,418","176,112","33,993","50,900","15,190","2,710","5,821","1,468","37,283","2,985","14,099","11,658"
A440,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,125,875","179,902","20,516","62,481","10,590","1,379","11,916","2,112","28,752",70,"30,848","11,234"
A441,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,326,840","139,591","42,399","24,128","9,728","2,765","7,036","2,204","19,329",587,"4,436","26,973"
A442,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,670,954","182,220","28,559","44,351","11,565","1,036","10,414","1,957","16,109",306,"45,193","22,727"
A443,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,401,616","178,536","31,690","83,724","8,819","2,068","2,805","3,734","17,548",620,"7,127","20,396"
A444,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,235,508","190,415","57,271","20,018","16,958","2,720","9,474","11,289","14,210",503,"4,425","53,542"
A445,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,137,093","174,814","26,124","80,941","10,344","8,086","3,197","1,530","10,578",20,"13,213","20,775"
A446,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,364,138","140,771","11,821","36,021","8,455","2,298","15,186","6,782","13,899",344,"6,264","39,695"
A447,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,241,533","129,681","25,247","11,519","13,894",741,"2,556","2,706","25,246","1,852","17,855","28,060"
A448,0_3大都市圏以外,2_2人,1_1人以下,2_借家・借間,1_就業,1_30歳未満,1_65歳未満,568.7377049,"3,591,698","165,921","33,233","23,044","12,351","6,034","2,450","12,591","25,878","32,347","2,530","15,459"
