ID,従事産業,職業,企業規模,年齢階級(10歳階級）,集計用乗率,年間収入,消費支出額,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出
E634,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,8723000,291128,48592,240,17696,6199,10458,2100,19629,7590,61832,116792
E635,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,9672000,434445,58870,1341,13336,28950,9473,3634,16945,5510,83247,213139
E636,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,9699000,470619,133681,9387,13788,102136,20732,4135,27547,28082,105720,25411
E637,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,8714000,272948,62303,5530,51604,1607,16297,691,14557,28791,60668,30900
E638,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,8906000,384092,75285,3984,28572,8781,47878,12403,89451,30416,79331,7991
E639,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,9157000,444582,132292,19808,13348,12121,745,8662,60478,60596,96256,40276
E640,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,9016000,330121,89269,2187,30301,10700,6859,13692,22488,20366,57947,76312
E641,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,9405000,303688,105720,12878,20264,4789,11285,3312,27614,8672,88797,20357
E642,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,8907000,233756,39056,9693,25435,2144,28612,24544,21858,11965,47808,22641
E643,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,8557000,423492,87654,10356,26151,30665,3865,6941,92376,6381,19893,139210
E644,2_第2次産業,3_その他,3_500人以上、官公庁,4_50〜59歳,662.7857143,8977000,340045,86303,52468,18433,717,7447,11280,16401,5329,61333,80334
E645,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8165000,503357,57326,3957,29022,11216,20615,22696,119782,19537,69064,150142
E646,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8003000,238148,58420,5994,37035,6371,34281,572,9203,2008,32118,52146
E647,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8094000,341030,72624,7228,18703,3433,7852,9626,30318,62123,56886,72237
E648,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8185000,298856,27168,1900,14768,23770,37773,1709,54619,12268,21188,103693
E649,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8553000,422269,131042,17536,12652,17129,13708,7423,21327,7597,46057,147798
E650,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8121000,454379,83403,39761,22403,3645,13376,3821,209868,7896,43017,27189
E651,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8395000,330875,64450,5854,14825,2843,12129,5884,19536,4102,74708,126544
E652,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8221000,241805,71219,4297,11351,5620,5842,47755,35305,1627,32592,26197
E653,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8210000,323593,80189,40733,14610,7389,12197,10443,62552,11280,52966,31234
E654,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8092000,507242,53540,20147,12301,7400,7131,54396,15655,861,44354,291457
E655,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8440000,289062,76210,2233,18484,10831,32257,10253,10803,13603,54924,59464
E656,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8131000,257738,115965,7210,6743,9001,26998,3653,31989,1161,40683,14335
E657,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8063000,254058,58870,10026,18702,5319,5193,2467,7947,1463,76588,67483
E658,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8098000,436056,120820,15601,14357,1607,73488,12031,2478,1372,24238,170064
E659,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8013000,264263,62736,5792,31287,7607,5818,26737,28763,1848,63177,30498
E660,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8019000,267438,87109,5431,18371,26564,9476,1417,8552,8829,65171,36518
E661,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8094000,395581,30159,44562,21240,1253,1776,7433,63769,76067,33800,115522
E662,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8265000,233753,55799,925,14316,3328,5943,3875,25005,26027,52540,45995
E663,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8044000,682305,108806,7376,16700,8787,4629,5765,99518,20094,45093,365537
E664,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8269000,400798,108924,22740,22421,355,4377,15310,124641,279,21532,80219
E665,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8089000,271155,53799,15270,17962,11346,10754,4219,15214,2503,49542,90546
E666,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8066000,257084,71881,8007,22962,8741,7945,30948,77341,853,12076,16330
E667,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8480000,169793,28670,1193,27378,4073,4841,3066,15754,18504,40700,25614
E668,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8101000,251457,60633,1211,6839,1864,35268,5499,35908,17120,27469,59646
E669,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8026000,437933,82883,19553,18102,6501,29656,1157,26910,8200,55193,189778
E670,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8338000,531463,153816,99974,19169,8345,9519,30403,21325,5163,54112,129637
E671,3_第3次産業,2_職員,1_1〜29人,4_50〜59歳,705.4436451,8161000,329830,55142,2215,18334,4008,4824,927,59283,57409,54306,73382
E672,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8157000,200876,83757,311,14769,1707,4098,2690,4565,15256,33220,40503
E673,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8484000,216566,48805,3758,21588,4501,3818,4147,16075,21386,73224,19264
E674,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8410000,191248,47074,12903,14403,2042,4079,13906,6941,15376,35067,39457
E675,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8119000,232902,64508,5533,26091,10656,18171,4783,24917,3331,52779,22133
E676,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8004000,287944,60513,33069,14802,2257,15119,24813,59876,10925,41025,25545
E677,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8125000,172938,37725,1371,7207,4538,3920,15905,12990,55424,13736,20122
E678,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8055000,237452,63427,868,15560,1844,8765,4218,30091,42471,45197,25011
E679,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8085000,350190,94288,6529,17831,34548,3631,1632,57049,59203,29424,46055
E680,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8153000,282309,79187,9321,22847,2437,36293,5983,16894,15655,64794,28898
E681,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8456000,280317,94031,9725,9286,6071,6935,21621,18763,13775,47585,52525
E682,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8192000,276016,47773,3749,16018,1707,51213,2501,63151,11662,53299,24943
E683,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8160000,292722,85106,50601,21672,5509,9330,7423,13170,26782,57830,15299
E684,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8563000,275195,95172,19075,10240,4240,6161,5546,71239,14346,12084,37092
E685,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8060000,229954,75696,852,19914,1356,36679,1222,2762,27592,51345,12536
E686,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8283000,613722,71506,26419,19030,5683,12088,67693,283735,17079,43859,66630
E687,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8481000,279098,62658,4782,10740,5177,8857,3817,29381,18984,61472,73230
E688,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8088000,211501,112862,15164,9238,4163,5381,2331,1561,12113,31732,16956
E689,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8196000,554095,111221,16697,28401,2815,15401,13712,203566,75935,29535,56812
E690,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8178000,353271,51014,3623,27011,40306,9080,3380,90765,7770,68562,51760
E691,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8025000,350104,68103,35970,16074,44568,1780,13175,98704,11419,26807,33504
E692,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8458000,474133,94962,8981,19636,4749,15740,2289,34205,54400,93082,146089
E693,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8039000,288583,77905,9900,18605,20026,4309,1114,46849,11996,41815,56064
E694,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8037000,320812,37367,36013,10320,4476,3628,7838,50453,11472,42840,116405
E695,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8349000,207714,67117,3400,16611,5671,13602,8496,33513,9239,16962,33103
E696,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8078000,312456,46745,861,12918,8811,9569,33664,47476,24359,61474,66579
E697,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8372000,295709,98171,10926,15194,3397,16538,14914,29653,56269,35431,15216
E698,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8194000,260714,51423,660,23592,7683,10727,8079,6448,16869,37420,97813
E699,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8059000,226130,77994,18046,11038,17076,8737,10011,20521,5850,46502,10355
E700,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8171000,280482,37310,54346,12900,13867,35082,6401,11709,59609,28273,20985
E701,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8298000,366230,107427,1306,34189,5481,27495,9905,23819,11640,50522,94446
E702,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8078000,319780,127736,703,18925,6735,22598,2872,40514,10784,32629,56284
E703,3_第3次産業,2_職員,2_30〜499人,3_40〜49歳,720.0111663,8136000,218607,62469,2296,19685,2466,10680,1423,33529,10880,35124,40055
E704,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8726000,380971,74730,1338,28603,13390,35360,20042,33095,34143,90074,50196
E705,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8999000,909227,47061,5854,20169,19027,9149,12481,570020,6374,64873,154219
E706,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8786000,396886,58622,7289,21120,10849,4323,9283,30923,31153,62552,160772
E707,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8090000,264614,63854,71127,17234,1641,10994,9647,22807,12072,18305,36933
E708,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8146000,550404,56831,314492,15598,19643,8012,570,16144,9025,54583,55506
E709,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8602000,352673,107684,620,15545,2431,8142,1733,1608,79012,76004,59894
E710,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8722000,428108,70910,279,15450,16541,4197,16392,12383,94257,19549,178150
E711,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,9012000,586112,59102,184328,13030,14284,8348,23527,16833,3181,72049,191430
E712,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8778000,577484,106010,105537,14252,342,19340,1390,12004,31054,54962,232593
E713,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8779000,275214,95541,6989,18393,6619,6378,10485,28507,7926,81208,13168
E714,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8713000,251026,60906,17031,13993,5228,28023,3245,1931,1252,71453,47964
E715,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8223000,309873,115475,1036,21204,6014,16306,6507,55068,1155,61954,25154
E716,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8745000,342322,54056,9731,19958,19562,15938,872,91533,732,79040,50900
E717,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8534000,449794,95441,8478,12378,8223,12049,31498,20335,70660,57980,132752
E718,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8708000,313839,103354,574,7295,8542,17630,876,9617,35819,65750,64382
E719,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8556000,548286,81900,112858,17494,4077,3494,6352,49047,10861,48437,213766
E720,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,9247000,647200,59428,167770,22227,1312,5008,6335,35473,96601,42442,210604
E721,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8340000,365331,109270,1093,27151,75598,5152,845,22539,10645,33866,79172
E722,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8404000,196776,34655,711,18390,3508,15213,5907,41095,5916,19937,51444
E723,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8380000,254876,51878,1949,19869,1546,10727,23536,24960,53317,38521,28573
E724,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8973000,278892,57961,11575,39131,4823,5310,5857,28948,2856,83802,38629
E725,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8375000,359005,89383,1723,35732,8030,3065,8200,70194,10856,30176,101646
E726,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8254000,211932,74592,10700,12856,21659,12829,3126,9094,3654,15548,47874
E727,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8445000,291356,99502,8592,18820,3610,11394,23373,8758,19475,62000,35832
E728,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8030000,304673,38713,79255,21999,4376,4496,50764,9231,1947,46456,47436
E729,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8797000,566065,46228,5484,25702,3775,37560,6988,290260,66510,53689,29869
E730,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8122000,638907,64104,257,27396,3984,87840,20666,141382,11936,51703,229639
E731,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8472000,323156,61305,958,25548,1831,5351,4452,29155,5026,80455,109075
E732,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8897000,323103,49115,2145,25477,4657,6165,13778,12792,2856,89646,116472
E733,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8492000,435660,60654,9376,18934,2456,7759,46822,196390,1837,60325,31107
E734,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8469000,521648,50776,185096,27658,829,2406,5540,160876,9198,46670,32599
E735,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8869000,504765,96911,2321,26461,25125,6981,77883,79061,9048,67361,113613
E736,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8645000,539711,109945,10538,21174,10376,14212,11757,148208,23020,68815,121666
E737,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8517000,319226,64192,4273,17718,4117,9466,9318,11491,66330,42336,89985
E738,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8850000,576602,94698,10866,38671,11353,12655,2381,222436,18996,44338,120208
E739,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8271000,290947,85951,1528,19967,5814,16361,2740,12287,38986,55456,51857
E740,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8349000,241778,78047,1533,10319,17549,14264,20753,9647,12452,53816,23398
E741,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8797000,611879,47757,1973,33748,5719,6462,5542,277986,19180,64974,148538
E742,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,9341000,407168,101869,3987,38231,3724,2453,3412,9538,40768,88855,114331
E743,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8386000,531874,76411,2020,20698,1999,11537,3655,97048,138014,53905,126587
E744,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,9353000,261855,96777,9643,9312,12600,12285,5862,1952,15081,65478,32865
E745,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,9369000,267882,105503,3479,21329,10705,3988,1653,8027,13152,78138,21908
E746,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8756000,639694,104749,1600,36796,9105,14433,36331,294963,29628,29128,82961
E747,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8536000,564401,134880,98014,12793,35782,9078,5104,61222,60352,31996,115180
E748,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8489000,279618,43048,6169,20312,4685,16966,2991,19085,48269,86475,31618
E749,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8371000,272653,60321,9908,24216,5347,14875,4024,51111,10508,54181,38162
E750,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8618000,298754,67180,5608,58331,8485,9563,6794,13186,33826,66341,29440
E751,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8426000,310079,68324,2906,21660,1904,3490,16422,20330,4955,64665,105423
E752,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8822000,238546,65285,37128,14127,31104,2730,4717,7014,5601,60049,10791
E753,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8683000,291717,76510,1483,15715,20038,4913,2460,6545,20311,54098,89644
E754,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8583000,1142846,76070,4946,22211,9266,13364,18413,902855,5722,68910,21089
E755,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,9256000,584729,117785,504,36359,4649,3023,1875,193768,8072,64635,154059
E756,3_第3次産業,2_職員,2_30〜499人,4_50〜59歳,704.6195524,8739000,398346,50106,11598,12827,6611,25103,3517,102457,515,77916,107696
