ID,世帯人員,就業人員,居住地域,住居の所有関係,就業・非就業の別,企業規模,未既婚,子ども有無,年齢階級（5歳階級）,年齢階級（65歳未満か否か）,集計用乗率,年間収入,消費支出額（合計）,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出,１ヶ月平均CM視聴率,CM視聴率の高低
C3279,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8901779,403300,41270,1190,11413,28167,812,4841,30664,33079,60975,190885,15.2,高視聴率層
C3280,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8224029,410506,112261,4275,49102,5779,8042,27265,38180,1730,68758,95110,16.7,高視聴率層
C3281,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,7788524,325189,126226,2013,20832,2117,14128,3662,25755,5251,15981,109219,2.5,中・低視聴率層
C3282,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8601437,248833,83449,258,23199,15960,5121,28854,41663,11008,8370,30944,5,中・低視聴率層
C3283,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,7923325,282456,41649,1160,11609,4069,2178,11205,63102,10292,60776,76413,7.5,中・低視聴率層
C3284,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9406127,267485,89940,334,25500,2296,23436,11424,13498,3367,22899,74785,10.5,中・低視聴率層
C3285,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9123159,131869,42466,3967,15124,1787,11301,13868,15369,4630,11051,12302,10.8,中・低視聴率層
C3286,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8540499,393776,99522,12099,30321,5777,9223,24185,8617,214,5444,198370,4.3,中・低視聴率層
C3287,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8726865,469136,61693,34004,36266,18643,3829,4030,34244,26438,5283,244700,10.1,中・低視聴率層
C3288,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9103356,298223,115265,698,23434,7392,5056,23094,24962,5062,21512,71744,10.9,中・低視聴率層
C3289,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8915239,389562,97827,4594,36666,2821,14480,11279,9293,25381,8187,179030,6.5,中・低視聴率層
C3290,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,7982202,364899,64446,2381,40326,621,34032,9928,16884,517,89786,105973,10.1,中・低視聴率層
C3291,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8314423,724240,87050,3065,29438,4131,34584,5459,48832,48592,49143,413943,17.4,高視聴率層
C3292,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8010278,690258,64402,636,49770,2122,5134,3292,60863,1425,45443,457165,6.1,中・低視聴率層
C3293,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8724418,1193190,106962,582,24646,7453,2822,8851,417616,1004,29957,593293,15.2,高視聴率層
C3294,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8733626,275804,62200,12645,20488,10166,7203,43588,18967,10425,37688,52430,7.9,中・低視聴率層
C3295,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8449029,254868,101282,4399,14230,1012,27123,9770,64078,2360,13964,16647,17.3,高視聴率層
C3296,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8986241,342864,116759,604,16920,4382,13505,5522,24035,1429,139200,20504,16.3,高視聴率層
C3297,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8372826,263287,98437,103,36049,4730,8051,15322,27448,2607,20562,49973,5.8,中・低視聴率層
C3298,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8087455,400328,88609,4530,23274,9656,22293,43112,43752,575,22553,141971,6.1,中・低視聴率層
C3299,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9036104,395222,87217,697,20914,5571,3181,4334,54985,1725,158059,58534,1.4,中・低視聴率層
C3300,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,7677890,170802,58552,1991,17308,17362,7485,26436,12873,886,11160,16748,15.8,高視聴率層
C3301,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,7786075,204471,45042,10832,9454,4500,7252,12149,14374,1192,36802,62870,9.6,中・低視聴率層
C3302,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8605529,379991,110221,5714,25691,4906,74431,24952,3293,4057,95421,31300,15,高視聴率層
C3303,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8458342,528382,86518,849,21395,5190,75853,47528,220205,1067,35609,34164,6.1,中・低視聴率層
C3304,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,9134171,295732,103546,178,19132,1484,3668,3234,64258,312,54201,45716,9.6,中・低視聴率層
C3305,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8425945,221701,55510,3191,14285,14693,11366,47082,35365,136,19260,20809,8.5,中・低視聴率層
C3306,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8682438,486322,79428,841,20421,2427,8519,1315,99322,1153,15449,257443,14.4,高視聴率層
C3307,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8263581,196464,56356,233,11966,11103,8430,5813,33823,7262,6707,54767,13.9,中・低視聴率層
C3308,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8847465,267411,82456,1023,20671,14832,40561,21888,30210,10509,7481,37774,14.1,高視聴率層
C3309,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8842382,301425,141861,56,34789,4510,17817,1037,26140,287,17101,57821,5.9,中・低視聴率層
C3310,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8505120,327910,69860,10485,10897,16985,7972,976,83738,3294,42090,81608,14.8,高視聴率層
C3311,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8564061,269456,51297,371,11262,23142,5059,9952,10616,190,57105,100459,5.5,中・低視聴率層
C3312,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8543728,260359,105427,5735,24940,2720,4053,1177,11699,570,46870,57162,5.7,中・低視聴率層
C3313,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8807502,295015,122553,227,19872,3241,4289,3281,32495,10652,12472,85929,8.8,中・低視聴率層
C3314,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8741556,301442,152638,1026,30867,9390,9957,9941,5664,501,22705,58750,9,中・低視聴率層
C3315,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8411708,381831,97834,7812,29886,4539,6342,9157,102188,2005,60932,61131,7,中・低視聴率層
C3316,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8631890,245059,92673,544,9603,4399,4799,7610,10439,2844,10061,102082,11.9,中・低視聴率層
C3317,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8423050,276985,132677,1296,27528,1697,11055,7996,31676,4902,4268,53886,7.1,中・低視聴率層
C3318,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9108702,382025,82925,58332,25451,54502,7725,8373,84307,11285,10303,38817,3.7,中・低視聴率層
C3319,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8511969,393315,127621,130,21237,7312,2883,17316,44415,347,10799,161249,5.3,中・低視聴率層
C3320,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8213605,227722,69505,221,19186,12873,26376,19961,5028,7278,23577,43712,13.9,中・低視聴率層
C3321,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,9051939,590078,69923,1348,18171,12665,1205,2715,86426,13642,4299,379679,14.6,高視聴率層
C3322,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8602941,347305,144169,60,29016,7293,9815,5716,42289,1780,37702,69460,5.6,中・低視聴率層
C3323,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8510469,328569,62390,900,22203,3347,7839,2994,157147,1762,19616,50366,16.4,高視聴率層
C3324,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9739913,452404,110569,189,43008,25640,11122,5558,107833,427,36265,111786,16.3,高視聴率層
C3325,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8922896,676696,101871,16270,28328,5927,2555,5804,55739,646,16533,443018,6.2,中・低視聴率層
C3326,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8422481,359822,107617,3363,19676,3999,10730,3896,70067,1017,26679,112773,9.5,中・低視聴率層
C3327,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8522072,409651,110836,13218,29390,8360,11212,12538,11197,924,24401,187570,11,中・低視聴率層
C3328,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8309964,220046,83719,3906,29486,6171,4967,1522,4833,900,31910,52628,3,中・低視聴率層
C3329,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8771926,505925,118597,1498,23748,3758,10914,4996,94975,1109,10910,235416,4.1,中・低視聴率層
C3330,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9451157,186722,53385,634,15151,6935,12571,2579,10092,16421,16640,52311,5.4,中・低視聴率層
C3331,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8539773,234877,79373,769,27155,5561,1089,16159,4602,19731,27276,53159,8.7,中・低視聴率層
C3332,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,9105040,513916,93886,26577,29865,12516,27018,7896,18389,7127,5167,285472,14.4,高視聴率層
C3333,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8484491,266624,95482,569,10652,4427,7472,20630,13247,382,100641,13116,14.6,高視聴率層
C3334,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8769498,395186,94557,1037,17793,21635,3242,16512,104837,2469,22838,110262,7.9,中・低視聴率層
C3335,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8083274,209878,64058,8009,27264,18735,6985,19689,34405,763,5751,24215,18.2,高視聴率層
C3336,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8654679,282046,99650,22480,25300,3272,8693,4294,2778,191,23071,92313,4.1,中・低視聴率層
C3337,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8288784,391846,50815,353,15791,13234,2974,2145,87676,581,5899,212372,9.4,中・低視聴率層
C3338,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8211106,266983,91414,34,25924,3180,14695,1228,77775,6457,24762,21510,9.7,中・低視聴率層
C3339,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8972572,203421,88197,217,29262,6313,5681,2312,26179,807,16493,27956,16.3,高視聴率層
C3340,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8789104,355117,90415,30234,37393,7088,18399,5589,56429,1674,29844,78048,2.6,中・低視聴率層
C3341,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9114574,706482,77328,5923,23343,7448,20482,3674,446526,5243,18966,97545,10.6,中・低視聴率層
C3342,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8970395,218815,61630,8830,52000,5832,2551,33165,6519,22093,5382,20809,0.2,中・低視聴率層
C3343,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8461088,227587,102436,768,19142,17704,8917,2342,14461,757,18749,42306,13.1,中・低視聴率層
C3344,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8160526,291749,115355,1028,22617,46291,2604,3204,8138,1215,21454,69839,11,中・低視聴率層
C3345,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8615436,370417,99364,465,29897,27999,17576,7192,11191,46764,33411,96554,13.8,中・低視聴率層
C3346,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8536948,170376,60648,4608,15747,17630,8697,15495,21711,282,12711,12842,17.9,高視聴率層
C3347,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8462710,554975,103517,10045,16609,8247,18560,8301,4345,24423,24304,336619,15.4,高視聴率層
C3348,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8042693,344591,105799,219,17143,2526,6133,13657,44354,4428,67584,82743,13.4,中・低視聴率層
C3349,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,9190093,304443,110761,6163,29096,17028,6226,19063,39189,13259,13454,50199,10.7,中・低視聴率層
C3350,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9087777,283628,83579,2637,26171,3284,878,4567,58471,2770,21735,79531,11.7,中・低視聴率層
C3351,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8929602,589175,121630,27201,25507,8996,8290,1794,11273,1212,11782,371486,15.1,高視聴率層
C3352,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,8855275,311611,139936,4591,14879,1574,16470,3868,24221,233,36662,69172,13.3,中・低視聴率層
C3353,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9367742,411064,112151,156,50599,7920,4678,5563,1307,5985,58902,163797,10.9,中・低視聴率層
C3354,3_3人以上,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,8008998,370063,83514,9,57111,5965,36965,25211,136952,1153,4160,19017,10.4,中・低視聴率層
C3355,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,9071580,407116,73281,88819,18608,8310,3474,47151,38482,46595,62809,19582,3.1,中・低視聴率層
C3356,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9550363,643365,86573,48287,21319,14830,11674,1631,329328,1287,20917,107514,11.8,中・低視聴率層
C3357,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,549.8749289,9048068,246105,40728,1035,13273,10701,15199,12716,52881,13546,24679,61342,10.2,中・低視聴率層
C3358,3_3人以上,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,549.8749289,9420962,291085,106162,2071,24214,18050,3105,10507,46709,4458,45051,30755,3.7,中・低視聴率層
